smiles zinc_id ortholog_name gene_name affinity chembldocid title reference.pubmed_id reference.doi reference.chembl_id
Cc1ccc2nc(Sc3sc(N)nc3C)n(-c3ccc(Oc4ccccc4)cc3)c(=O)c2c1 ZINC000299833299 DYR_BOVIN DHFR 5.7 90791 None 25139568 None CHEMBL3352542
COc1cc2nc(Sc3sc(N)nc3C)n(-c3ccc(C)cc3)c(=O)c2cc1OC ZINC000299833990 DYR_BOVIN DHFR 5.1 90791 None 25139568 None CHEMBL3352542
COc1cc2nc(Sc3nnc(N)s3)n(Cc3ccccc3)c(=O)c2cc1OC ZINC000299834029 DYR_BOVIN DHFR 5.22 90791 None 25139568 None CHEMBL3352542
Cc1ccc2nc(Sc3nnc(N)s3)n(-c3ccccc3)c(=O)c2c1 ZINC000299834082 DYR_BOVIN DHFR 5.15 90791 None 25139568 None CHEMBL3352542
Cc1ccc2nc(Sc3sc(N)nc3C)n(-c3ccccc3)c(=O)c2c1 ZINC000299834138 DYR_BOVIN DHFR 5.3 90791 None 25139568 None CHEMBL3352542
COc1cc2nc(Sc3sc(N)nc3C)n(-c3ccc(Oc4ccccc4)cc3)c(=O)c2cc1OC ZINC000299834142 DYR_BOVIN DHFR 5.22 90791 None 25139568 None CHEMBL3352542
COc1ccc(-n2c(Sc3nnc(N)s3)nc3cc(OC)c(OC)cc3c2=O)cc1 ZINC000299835597 DYR_BOVIN DHFR 5.15 90791 None 25139568 None CHEMBL3352542
COc1cc2nc(Sc3nnc(N)s3)n(-c3ccc(Cl)cc3)c(=O)c2cc1OC ZINC000299835967 DYR_BOVIN DHFR 5.22 90791 None 25139568 None CHEMBL3352542
Cc1ccc(-n2c(Sc3nnc(N)s3)nc3ccc(Cl)cc3c2=O)cc1 ZINC000299836001 DYR_BOVIN DHFR 5.1 90791 None 25139568 None CHEMBL3352542
Cc1nc(N)sc1Sc1nc2ccc(Cl)cc2c(=O)n1Cc1ccccc1 ZINC000299836335 DYR_BOVIN DHFR 5.3 90791 None 25139568 None CHEMBL3352542
Cc1nc(N)sc1Sc1nc2ccc(Cl)cc2c(=O)n1-c1ccc(Cl)cc1 ZINC000299836400 DYR_BOVIN DHFR 5.1 90791 None 25139568 None CHEMBL3352542
COc1ccc(-n2c(Sc3nnc(N)s3)nc3ccc(C)cc3c2=O)cc1 ZINC000299836406 DYR_BOVIN DHFR 5.52 90791 None 25139568 None CHEMBL3352542
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC ZINC000000598852 DYR_MOUSE DHFR 10.22 17068 None 12825924 None CHEMBL1145821
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC ZINC000000598852 DYR_MOUSE DHFR 9.09 17068 None 12825924 None CHEMBL1145821
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000001529323 DYR_MOUSE DHFR 7.7 9075 None 3462394 None CHEMBL1123432
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000001529323 DYR_MOUSE DHFR 7.6 10874 None 1995880 None CHEMBL1125236
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000001529323 DYR_MOUSE DHFR 7.6 9446 None 3112397 None CHEMBL1123871
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000001529323 DYR_MOUSE DHFR 7.6 9773 None 3385730 None CHEMBL1124148
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000001529323 DYR_MOUSE DHFR 7.6 9774 None 2898531 None CHEMBL1124261
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000001529323 DYR_MOUSE DHFR 7.46 8737 None 2428979 None CHEMBL1123226
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000001529323 DYR_MOUSE DHFR 7.46 8912 None 2871191 None CHEMBL1123484
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000001529323 DYR_MOUSE DHFR 5.41 10270 None 2296020 None CHEMBL1124936
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000001529323 DYR_MOUSE DHFR 7.35 8495 None 3968685 None CHEMBL1123126
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000001529323 DYR_MOUSE DHFR 7.3 8300 None 6737432 None CHEMBL1122810
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000001529323 DYR_MOUSE DHFR 8.18 12333 None 8201595 None CHEMBL1127525
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000001529323 DYR_MOUSE DHFR 7.14 13661 None 8863812 None CHEMBL1129374
CC(=O)NCCC[C@H](NC(=O)c1ccc(NCc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O ZINC000001532989 DYR_MOUSE DHFR 7.55 9773 None 3385730 None CHEMBL1124148
Nc1nc(N)c2c(n1)CC[C@@H]2CCc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000001535479 DYR_MOUSE DHFR 7.14 12333 None 8201595 None CHEMBL1127525
C#CC[C@@H](Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000001536109 DYR_MOUSE DHFR 10.74 11899 None 8340923 None CHEMBL1126936
Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1 ZINC000001540998 DYR_MOUSE DHFR 6.25 12333 None 8201595 None CHEMBL1127525
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(N)=O)cc1 ZINC000001563941 DYR_MOUSE DHFR 6.34 7591 None 7057425 None CHEMBL1122010
Nc1nc(N)c2cc(NCc3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)ccc2n1 ZINC000001565330 DYR_MOUSE DHFR 7.22 8495 None 3968685 None CHEMBL1123126
Nc1nc(N)c2cc(CN(C=O)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)ccc2n1 ZINC000001565332 DYR_MOUSE DHFR 7.17 8495 None 3968685 None CHEMBL1123126
Nc1nc(N)c2nc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1 ZINC000001570371 DYR_MOUSE DHFR 5.92 10270 None 2296020 None CHEMBL1124936
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](CNC(N)=O)C(=O)O)cc1 ZINC000001573239 DYR_MOUSE DHFR 7.46 8625 None 4020824 None CHEMBL1122910
CNC(=O)NC[C@@H](NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O ZINC000001574861 DYR_MOUSE DHFR 7.85 8625 None 4020824 None CHEMBL1122910
C#CCN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc1 ZINC000001576152 DYR_MOUSE DHFR 9.3 7715 None 7108907 None CHEMBL1122103
Nc1nc(N)c2cc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)ccc2n1 ZINC000001607421 DYR_MOUSE DHFR 7.32 8495 None 3968685 None CHEMBL1123126
CC[C@@H](Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000001618702 DYR_MOUSE DHFR 10.91 8953 None 3712374 None CHEMBL1123545
CC[C@@H](Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000001618702 DYR_MOUSE DHFR 7.96 12333 None 8201595 None CHEMBL1127525
CC[C@@H](Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000001618702 DYR_MOUSE DHFR 6 10270 None 2296020 None CHEMBL1124936
CC[C@@H](Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000001618702 DYR_MOUSE DHFR 10 11367 None 1501226 None CHEMBL1125517
CC[C@H](Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000001618703 DYR_MOUSE DHFR 7.96 12333 None 8201595 None CHEMBL1127525
CC[C@H](Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000001618703 DYR_MOUSE DHFR 6 10270 None 2296020 None CHEMBL1124936
CC[C@H](Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000001618703 DYR_MOUSE DHFR 10 11367 None 1501226 None CHEMBL1125517
CC[C@@H](Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc1 ZINC000001618704 DYR_MOUSE DHFR 10 11367 None 1501226 None CHEMBL1125517
CC[C@H](Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc1 ZINC000001618705 DYR_MOUSE DHFR 10 11367 None 1501226 None CHEMBL1125517
CN(Cc1ccc2nc(N)nc(N)c2c1)c1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc1 ZINC000001702724 DYR_MOUSE DHFR 7.29 8495 None 3968685 None CHEMBL1123126
Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1 ZINC000002036915 DYR_MOUSE DHFR 8.7 9681 None 3351853 None CHEMBL1124079
Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1 ZINC000002036915 DYR_MOUSE DHFR 7.7 9075 None 3462394 None CHEMBL1123432
Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1 ZINC000002036915 DYR_MOUSE DHFR 7.6 9774 None 2898531 None CHEMBL1124261
Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1 ZINC000002036915 DYR_MOUSE DHFR 7.46 10874 None 1995880 None CHEMBL1125236
Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1 ZINC000002036915 DYR_MOUSE DHFR 7.46 8912 None 2871191 None CHEMBL1123484
Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1 ZINC000002036915 DYR_MOUSE DHFR 7.46 9773 None 3385730 None CHEMBL1124148
Nc1nc(N)c2c(n1)CC[C@H]2CCc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000003789073 DYR_MOUSE DHFR 7.14 12333 None 8201595 None CHEMBL1127525
Nc1nc(N)c2c(n1)CC[C@H]2CCCc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000003789075 DYR_MOUSE DHFR 8.15 12333 None 8201595 None CHEMBL1127525
Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1 ZINC000003807186 DYR_MOUSE DHFR 10.38 17068 None 12825924 None CHEMBL1145821
Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1 ZINC000003807186 DYR_MOUSE DHFR 7.59 17068 None 12825924 None CHEMBL1145821
Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1 ZINC000003807186 DYR_MOUSE DHFR 7.28 10874 None 1995880 None CHEMBL1125236
Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1 ZINC000003807186 DYR_MOUSE DHFR 7.28 9773 None 3385730 None CHEMBL1124148
Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCCNC(=O)CCC(=O)O)C(=O)O)cc3)cnc2n1 ZINC000003807188 DYR_MOUSE DHFR 7.49 9773 None 3385730 None CHEMBL1124148
Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCCNC(=O)c4ccccc4)C(=O)O)cc3)cnc2n1 ZINC000003807189 DYR_MOUSE DHFR 7.57 9773 None 3385730 None CHEMBL1124148
Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCCNC(=O)c4ccc(Cl)cc4)C(=O)O)cc3)cnc2n1 ZINC000003913967 DYR_MOUSE DHFR 7.55 9773 None 3385730 None CHEMBL1124148
Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCCNC(=O)c4ccc(Cl)c(Cl)c4)C(=O)O)cc3)cnc2n1 ZINC000003913968 DYR_MOUSE DHFR 7.35 9773 None 3385730 None CHEMBL1124148
C[C@H](Cc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)c1cnc2nc(N)nc(N)c2n1 ZINC000003924393 DYR_MOUSE DHFR 5.52 10270 None 2296020 None CHEMBL1124936
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000005385826 DYR_MOUSE DHFR 6.77 7591 None 7057425 None CHEMBL1122010
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000005385827 DYR_MOUSE DHFR 6.77 7591 None 7057425 None CHEMBL1122010
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)O)cc1 ZINC000005385829 DYR_MOUSE DHFR 6.68 7591 None 7057425 None CHEMBL1122010
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)O)cc1 ZINC000005385830 DYR_MOUSE DHFR 6.68 7591 None 7057425 None CHEMBL1122010
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)O)cc1 ZINC000005386048 DYR_MOUSE DHFR 6.68 7591 None 7057425 None CHEMBL1122010
Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@H](CCCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1 ZINC000005545634 DYR_MOUSE DHFR 10.38 17068 None 12825924 None CHEMBL1145821
Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@H](CCCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1 ZINC000005545634 DYR_MOUSE DHFR 7.59 17068 None 12825924 None CHEMBL1145821
Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@H](CCCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1 ZINC000005545634 DYR_MOUSE DHFR 7.28 10874 None 1995880 None CHEMBL1125236
Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@H](CCCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1 ZINC000005545634 DYR_MOUSE DHFR 7.28 9773 None 3385730 None CHEMBL1124148
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC ZINC000006627681 DYR_MOUSE DHFR 6.3 49279 None 19748785 None CHEMBL1152608
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](CCCCN)C(=O)O)cc1 ZINC000008627939 DYR_MOUSE DHFR 7.19 8912 None 2871191 None CHEMBL1123484
C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000008655373 DYR_MOUSE DHFR 7.85 8400 None 4045922 None CHEMBL1122819
C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000008655373 DYR_MOUSE DHFR 5.18 8400 None 4045922 None CHEMBL1122819
C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000008655373 DYR_MOUSE DHFR 5.15 8883 None 3754284 None CHEMBL1123453
C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc1 ZINC000008655374 DYR_MOUSE DHFR 7.85 8400 None 4045922 None CHEMBL1122819
C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc1 ZINC000008655374 DYR_MOUSE DHFR 5.18 8400 None 4045922 None CHEMBL1122819
C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc1 ZINC000008655374 DYR_MOUSE DHFR 5.15 8883 None 3754284 None CHEMBL1123453
C#CC[C@H](Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000011616925 DYR_MOUSE DHFR 10.74 11899 None 8340923 None CHEMBL1126936
C#CC[C@H](Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc1 ZINC000011616926 DYR_MOUSE DHFR 10.74 11899 None 8340923 None CHEMBL1126936
C#CC[C@@H](Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc1 ZINC000011616927 DYR_MOUSE DHFR 10.74 11899 None 8340923 None CHEMBL1126936
Nc1nc(N)c2c(n1)CC[C@@H]2CCCc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000011686992 DYR_MOUSE DHFR 8.15 12333 None 8201595 None CHEMBL1127525
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCCCN)C(=O)O)cc1 ZINC000013284373 DYR_MOUSE DHFR 7.19 8912 None 2871191 None CHEMBL1123484
CC[C@@H](Cc1cnc2nc(N)nc(N)c2c1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000013448331 DYR_MOUSE DHFR 10.89 10432 None 2299633 None CHEMBL1124825
CC[C@@H](Cc1cnc2nc(N)nc(N)c2c1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000013448331 DYR_MOUSE DHFR 10.89 11455 None 1732549 None CHEMBL1126220
CC[C@H](Cc1cnc2nc(N)nc(N)c2c1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000013448333 DYR_MOUSE DHFR 10.89 10432 None 2299633 None CHEMBL1124825
CC[C@H](Cc1cnc2nc(N)nc(N)c2c1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000013448333 DYR_MOUSE DHFR 10.89 11455 None 1732549 None CHEMBL1126220
Nc1nc(N)c2c3c(cnc2n1)C[C@H](c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CC3 ZINC000013448336 DYR_MOUSE DHFR 10.77 11455 None 1732549 None CHEMBL1126220
Nc1nc(N)c2c3c(cnc2n1)C[C@@H](c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CC3 ZINC000013448339 DYR_MOUSE DHFR 10.77 11455 None 1732549 None CHEMBL1126220
NCCC[C@H](NC(=O)c1ccc(NCc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O ZINC000013525138 DYR_MOUSE DHFR 7.14 8912 None 2871191 None CHEMBL1123484
NCCC[C@H](NC(=O)c1ccc(NCc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O ZINC000013525138 DYR_MOUSE DHFR 7.14 9773 None 3385730 None CHEMBL1124148
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CC(=O)O)C(=O)O)cc1 ZINC000013526360 DYR_MOUSE DHFR 10.48 17068 None 12825924 None CHEMBL1145821
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CC(=O)O)C(=O)O)cc1 ZINC000013526360 DYR_MOUSE DHFR 6.48 17068 None 12825924 None CHEMBL1145821
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCCN)C(=O)O)cc1 ZINC000013604299 DYR_MOUSE DHFR 6.8 8912 None 2871191 None CHEMBL1123484
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)O)cc1 ZINC000013604555 DYR_MOUSE DHFR 5.89 13661 None 8863812 None CHEMBL1129374
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](Cc2cn(CC(=O)O)cn2)C(=O)O)cc1 ZINC000013604557 DYR_MOUSE DHFR 6.43 13661 None 8863812 None CHEMBL1129374
Nc1nc(N)c2cc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)c4c3CCCC4)cnc2n1 ZINC000013732289 DYR_MOUSE DHFR 10.88 12150 None 8277497 None CHEMBL1126566
Nc1nc2c(c(=O)[nH]1)[C@@H](CCCc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CC2 ZINC000013736735 DYR_MOUSE DHFR 7.22 12333 None 8201595 None CHEMBL1127525
Nc1nc2c(c(=O)[nH]1)[C@H](CCCc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CC2 ZINC000013736737 DYR_MOUSE DHFR 7.22 12333 None 8201595 None CHEMBL1127525
Nc1nc2c(c(=O)[nH]1)[C@@H](CCc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CC2 ZINC000013736739 DYR_MOUSE DHFR 8.68 12333 None 8201595 None CHEMBL1127525
Nc1nc2c(c(=O)[nH]1)[C@H](CCc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CC2 ZINC000013736741 DYR_MOUSE DHFR 8.68 12333 None 8201595 None CHEMBL1127525
C[C@@H](Cc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)c1cnc2nc(N)nc(N)c2n1 ZINC000013887907 DYR_MOUSE DHFR 5.52 10270 None 2296020 None CHEMBL1124936
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](CCC(=O)O)C(N)=O)cc1 ZINC000017104615 DYR_MOUSE DHFR 6.34 7591 None 7057425 None CHEMBL1122010
Nc1nc(N)c2cc(NCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)ccc2n1 ZINC000017106148 DYR_MOUSE DHFR 7.22 8495 None 3968685 None CHEMBL1123126
Nc1nc(N)c2cc(CN(C=O)c3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)ccc2n1 ZINC000017106162 DYR_MOUSE DHFR 7.17 8495 None 3968685 None CHEMBL1123126
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)NCC(=O)O)cc1 ZINC000017108215 DYR_MOUSE DHFR 6.68 7591 None 7057425 None CHEMBL1122010
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CNC(N)=O)C(=O)O)cc1 ZINC000017125098 DYR_MOUSE DHFR 7.46 8625 None 4020824 None CHEMBL1122910
CNC(=O)NC[C@H](NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O ZINC000017126704 DYR_MOUSE DHFR 7.85 8625 None 4020824 None CHEMBL1122910
C#CCN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000017127909 DYR_MOUSE DHFR 9.3 7715 None 7108907 None CHEMBL1122103
Nc1nc(N)c2cc(CNc3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)ccc2n1 ZINC000017174553 DYR_MOUSE DHFR 7.32 8495 None 3968685 None CHEMBL1123126
CN(Cc1ccc2nc(N)nc(N)c2c1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000017423997 DYR_MOUSE DHFR 7.29 8495 None 3968685 None CHEMBL1123126
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCN)C(=O)O)cc1 ZINC000025972106 DYR_MOUSE DHFR 6.92 8912 None 2871191 None CHEMBL1123484
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](CCN)C(=O)O)cc1 ZINC000025972114 DYR_MOUSE DHFR 6.92 8912 None 2871191 None CHEMBL1123484
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CN)C(=O)O)cc1 ZINC000025974388 DYR_MOUSE DHFR 6.74 8912 None 2871191 None CHEMBL1123484
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](CN)C(=O)O)cc1 ZINC000025974396 DYR_MOUSE DHFR 6.74 8912 None 2871191 None CHEMBL1123484
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](CCCN)C(=O)O)cc1 ZINC000025979402 DYR_MOUSE DHFR 6.8 8912 None 2871191 None CHEMBL1123484
CCOC(=O)[C@@H](CNC(=O)N(CCCl)N=O)NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1 ZINC000025979554 DYR_MOUSE DHFR 8.49 8625 None 4020824 None CHEMBL1122910
CCOC(=O)[C@H](CNC(=O)N(CCCl)N=O)NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1 ZINC000025979563 DYR_MOUSE DHFR 8.49 8625 None 4020824 None CHEMBL1122910
CCOC(=O)[C@@H](CNC(=O)N(C)N=O)NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1 ZINC000025979572 DYR_MOUSE DHFR 8.2 8625 None 4020824 None CHEMBL1122910
CCOC(=O)[C@H](CNC(=O)N(C)N=O)NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1 ZINC000025979580 DYR_MOUSE DHFR 8.2 8625 None 4020824 None CHEMBL1122910
