zinc_id,ortholog_name,gene_name,affinity,chembldocid,title,reference.pubmed_id,reference.doi,reference.chembl_id,reference.journal,reference.year
ZINC000013532863,DRTS_PLAFK,DRTS_PLAFK,8.80,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532863,DRTS_PLAFK,DRTS_PLAFK,5.93,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532863,DRTS_PLAFK,DRTS_PLAFK,7.33,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532863,DRTS_PLAFK,DRTS_PLAFK,6.04,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532872,DRTS_PLAFK,DRTS_PLAFK,6.95,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532872,DRTS_PLAFK,DRTS_PLAFK,5.64,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532872,DRTS_PLAFK,DRTS_PLAFK,7.52,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532872,DRTS_PLAFK,DRTS_PLAFK,5.48,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532872,DRTS_PLAFK,DRTS_PLAFK,5.45,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532872,DRTS_PLAFK,DRTS_PLAFK,6.34,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532872,DRTS_PLAFK,DRTS_PLAFK,6.29,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532872,DRTS_PLAFK,DRTS_PLAFK,8.20,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532872,DRTS_PLAFK,DRTS_PLAFK,7.22,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532877,DRTS_PLAFK,DRTS_PLAFK,6.82,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532877,DRTS_PLAFK,DRTS_PLAFK,6.79,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532877,DRTS_PLAFK,DRTS_PLAFK,5.54,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532877,DRTS_PLAFK,DRTS_PLAFK,7.52,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532877,DRTS_PLAFK,DRTS_PLAFK,5.45,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532877,DRTS_PLAFK,DRTS_PLAFK,5.43,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532877,DRTS_PLAFK,DRTS_PLAFK,8.28,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532877,DRTS_PLAFK,DRTS_PLAFK,6.17,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532877,DRTS_PLAFK,DRTS_PLAFK,7.09,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532881,DRTS_PLAFK,DRTS_PLAFK,5.95,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532881,DRTS_PLAFK,DRTS_PLAFK,6.84,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532881,DRTS_PLAFK,DRTS_PLAFK,6.60,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532881,DRTS_PLAFK,DRTS_PLAFK,5.58,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532881,DRTS_PLAFK,DRTS_PLAFK,7.52,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532881,DRTS_PLAFK,DRTS_PLAFK,5.42,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532881,DRTS_PLAFK,DRTS_PLAFK,7.30,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532881,DRTS_PLAFK,DRTS_PLAFK,5.24,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532881,DRTS_PLAFK,DRTS_PLAFK,6.20,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532881,DRTS_PLAFK,DRTS_PLAFK,8.14,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532888,DRTS_PLAFK,DRTS_PLAFK,9.00,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532888,DRTS_PLAFK,DRTS_PLAFK,7.97,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532888,DRTS_PLAFK,DRTS_PLAFK,6.43,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532888,DRTS_PLAFK,DRTS_PLAFK,6.28,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532891,DRTS_PLAFK,DRTS_PLAFK,6.77,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532891,DRTS_PLAFK,DRTS_PLAFK,5.65,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532891,DRTS_PLAFK,DRTS_PLAFK,6.33,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532891,DRTS_PLAFK,DRTS_PLAFK,8.19,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532895,DRTS_PLAFK,DRTS_PLAFK,8.70,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532895,DRTS_PLAFK,DRTS_PLAFK,6.59,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532895,DRTS_PLAFK,DRTS_PLAFK,7.43,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532895,DRTS_PLAFK,DRTS_PLAFK,6.22,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532899,DRTS_PLAFK,DRTS_PLAFK,9.22,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532899,DRTS_PLAFK,DRTS_PLAFK,6.78,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532899,DRTS_PLAFK,DRTS_PLAFK,7.32,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532899,DRTS_PLAFK,DRTS_PLAFK,6.11,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532904,DRTS_PLAFK,DRTS_PLAFK,6.97,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532904,DRTS_PLAFK,DRTS_PLAFK,5.80,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532904,DRTS_PLAFK,DRTS_PLAFK,6.58,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532904,DRTS_PLAFK,DRTS_PLAFK,8.15,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532909,DRTS_PLAFK,DRTS_PLAFK,8.74,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532909,DRTS_PLAFK,DRTS_PLAFK,6.81,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532909,DRTS_PLAFK,DRTS_PLAFK,5.66,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532909,DRTS_PLAFK,DRTS_PLAFK,6.37,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532914,DRTS_PLAFK,DRTS_PLAFK,8.64,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532914,DRTS_PLAFK,DRTS_PLAFK,6.50,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532914,DRTS_PLAFK,DRTS_PLAFK,7.33,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532914,DRTS_PLAFK,DRTS_PLAFK,6.03,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532920,DRTS_PLAFK,DRTS_PLAFK,5.87,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532920,DRTS_PLAFK,DRTS_PLAFK,5.79,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532920,DRTS_PLAFK,DRTS_PLAFK,5.47,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532920,DRTS_PLAFK,DRTS_PLAFK,7.42,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532920,DRTS_PLAFK,DRTS_PLAFK,6.30,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532920,DRTS_PLAFK,DRTS_PLAFK,6.28,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532920,DRTS_PLAFK,DRTS_PLAFK,6.12,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532925,DRTS_PLAFK,DRTS_PLAFK,6.93,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532925,DRTS_PLAFK,DRTS_PLAFK,5.62,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532925,DRTS_PLAFK,DRTS_PLAFK,6.60,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532925,DRTS_PLAFK,DRTS_PLAFK,6.44,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532925,DRTS_PLAFK,DRTS_PLAFK,8.37,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532925,DRTS_PLAFK,DRTS_PLAFK,6.33,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532925,DRTS_PLAFK,DRTS_PLAFK,6.16,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532930,DRTS_PLAFK,DRTS_PLAFK,5.99,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532930,DRTS_PLAFK,DRTS_PLAFK,6.74,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532930,DRTS_PLAFK,DRTS_PLAFK,7.70,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532930,DRTS_PLAFK,DRTS_PLAFK,7.70,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532930,DRTS_PLAFK,DRTS_PLAFK,5.55,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532930,DRTS_PLAFK,DRTS_PLAFK,8.47,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532930,DRTS_PLAFK,DRTS_PLAFK,5.32,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532930,DRTS_PLAFK,DRTS_PLAFK,7.18,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532930,DRTS_PLAFK,DRTS_PLAFK,5.16,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532930,DRTS_PLAFK,DRTS_PLAFK,7.05,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532930,DRTS_PLAFK,DRTS_PLAFK,7.03,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532934,DRTS_PLAFK,DRTS_PLAFK,6.92,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532934,DRTS_PLAFK,DRTS_PLAFK,8.46,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532934,DRTS_PLAFK,DRTS_PLAFK,5.43,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532934,DRTS_PLAFK,DRTS_PLAFK,7.30,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532934,DRTS_PLAFK,DRTS_PLAFK,5.30,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532934,DRTS_PLAFK,DRTS_PLAFK,5.27,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532934,DRTS_PLAFK,DRTS_PLAFK,7.22,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532934,DRTS_PLAFK,DRTS_PLAFK,7.22,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532934,DRTS_PLAFK,DRTS_PLAFK,6.14,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532934,DRTS_PLAFK,DRTS_PLAFK,6.12,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532938,DRTS_PLAFK,DRTS_PLAFK,8.74,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532938,DRTS_PLAFK,DRTS_PLAFK,6.81,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532938,DRTS_PLAFK,DRTS_PLAFK,7.31,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532938,DRTS_PLAFK,DRTS_PLAFK,6.16,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013555336,DRTS_PLAFK,DRTS_PLAFK,8.97,14888,None,9554869,None,CHEMBL1131602,J. Med. Chem.,1998
ZINC000013555336,DRTS_PLAFK,DRTS_PLAFK,7.85,14888,None,9554869,None,CHEMBL1131602,J. Med. Chem.,1998
ZINC000013555336,DRTS_PLAFK,DRTS_PLAFK,7.44,21047,None,15293997,None,CHEMBL1138679,J. Med. Chem.,2004
ZINC000013555336,DRTS_PLAFK,DRTS_PLAFK,7.14,14888,None,9554869,None,CHEMBL1131602,J. Med. Chem.,1998
ZINC000013555336,DRTS_PLAFK,DRTS_PLAFK,8.03,14888,None,9554869,None,CHEMBL1131602,J. Med. Chem.,1998
ZINC000013559291,DRTS_PLAFK,DRTS_PLAFK,6.92,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559291,DRTS_PLAFK,DRTS_PLAFK,6.26,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559291,DRTS_PLAFK,DRTS_PLAFK,7.23,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559291,DRTS_PLAFK,DRTS_PLAFK,7.07,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559292,DRTS_PLAFK,DRTS_PLAFK,5.96,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559292,DRTS_PLAFK,DRTS_PLAFK,5.72,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559292,DRTS_PLAFK,DRTS_PLAFK,8.64,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559292,DRTS_PLAFK,DRTS_PLAFK,7.54,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559292,DRTS_PLAFK,DRTS_PLAFK,5.35,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559292,DRTS_PLAFK,DRTS_PLAFK,7.24,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559292,DRTS_PLAFK,DRTS_PLAFK,5.21,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559292,DRTS_PLAFK,DRTS_PLAFK,8.04,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559293,DRTS_PLAFK,DRTS_PLAFK,7.97,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559293,DRTS_PLAFK,DRTS_PLAFK,7.74,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559293,DRTS_PLAFK,DRTS_PLAFK,6.63,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559293,DRTS_PLAFK,DRTS_PLAFK,8.30,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559294,DRTS_PLAFK,DRTS_PLAFK,8.74,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559294,DRTS_PLAFK,DRTS_PLAFK,5.80,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559294,DRTS_PLAFK,DRTS_PLAFK,5.74,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559294,DRTS_PLAFK,DRTS_PLAFK,5.68,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559294,DRTS_PLAFK,DRTS_PLAFK,8.51,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559294,DRTS_PLAFK,DRTS_PLAFK,8.49,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559294,DRTS_PLAFK,DRTS_PLAFK,7.50,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559294,DRTS_PLAFK,DRTS_PLAFK,5.28,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559295,DRTS_PLAFK,DRTS_PLAFK,9.15,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559295,DRTS_PLAFK,DRTS_PLAFK,7.85,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559295,DRTS_PLAFK,DRTS_PLAFK,8.57,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559295,DRTS_PLAFK,DRTS_PLAFK,8.47,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559296,DRTS_PLAFK,DRTS_PLAFK,9.10,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559296,DRTS_PLAFK,DRTS_PLAFK,8.82,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559296,DRTS_PLAFK,DRTS_PLAFK,5.72,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559296,DRTS_PLAFK,DRTS_PLAFK,5.70,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559296,DRTS_PLAFK,DRTS_PLAFK,5.68,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559296,DRTS_PLAFK,DRTS_PLAFK,8.44,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559296,DRTS_PLAFK,DRTS_PLAFK,5.12,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559297,DRTS_PLAFK,DRTS_PLAFK,9.10,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559297,DRTS_PLAFK,DRTS_PLAFK,8.96,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559297,DRTS_PLAFK,DRTS_PLAFK,8.92,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559297,DRTS_PLAFK,DRTS_PLAFK,5.72,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559297,DRTS_PLAFK,DRTS_PLAFK,8.44,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559297,DRTS_PLAFK,DRTS_PLAFK,5.39,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559297,DRTS_PLAFK,DRTS_PLAFK,5.23,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559298,DRTS_PLAFK,DRTS_PLAFK,8.46,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559298,DRTS_PLAFK,DRTS_PLAFK,5.44,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559298,DRTS_PLAFK,DRTS_PLAFK,5.35,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559298,DRTS_PLAFK,DRTS_PLAFK,6.25,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559298,DRTS_PLAFK,DRTS_PLAFK,5.03,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559299,DRTS_PLAFK,DRTS_PLAFK,8.46,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559299,DRTS_PLAFK,DRTS_PLAFK,5.44,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559299,DRTS_PLAFK,DRTS_PLAFK,5.35,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559299,DRTS_PLAFK,DRTS_PLAFK,6.25,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559299,DRTS_PLAFK,DRTS_PLAFK,5.03,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559300,DRTS_PLAFK,DRTS_PLAFK,6.71,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559300,DRTS_PLAFK,DRTS_PLAFK,6.67,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559300,DRTS_PLAFK,DRTS_PLAFK,5.66,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559300,DRTS_PLAFK,DRTS_PLAFK,7.59,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559300,DRTS_PLAFK,DRTS_PLAFK,6.33,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559301,DRTS_PLAFK,DRTS_PLAFK,6.71,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559301,DRTS_PLAFK,DRTS_PLAFK,6.67,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559301,DRTS_PLAFK,DRTS_PLAFK,5.66,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559301,DRTS_PLAFK,DRTS_PLAFK,7.59,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559301,DRTS_PLAFK,DRTS_PLAFK,6.33,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559302,DRTS_PLAFK,DRTS_PLAFK,5.86,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559302,DRTS_PLAFK,DRTS_PLAFK,7.44,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559302,DRTS_PLAFK,DRTS_PLAFK,5.34,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559303,DRTS_PLAFK,DRTS_PLAFK,5.86,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559303,DRTS_PLAFK,DRTS_PLAFK,7.44,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559303,DRTS_PLAFK,DRTS_PLAFK,5.34,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559304,DRTS_PLAFK,DRTS_PLAFK,5.96,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559304,DRTS_PLAFK,DRTS_PLAFK,6.74,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559304,DRTS_PLAFK,DRTS_PLAFK,6.55,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559304,DRTS_PLAFK,DRTS_PLAFK,6.54,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559304,DRTS_PLAFK,DRTS_PLAFK,7.48,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559304,DRTS_PLAFK,DRTS_PLAFK,7.40,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559304,DRTS_PLAFK,DRTS_PLAFK,8.34,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559304,DRTS_PLAFK,DRTS_PLAFK,6.33,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559304,DRTS_PLAFK,DRTS_PLAFK,8.01,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559305,DRTS_PLAFK,DRTS_PLAFK,5.96,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559305,DRTS_PLAFK,DRTS_PLAFK,6.74,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559305,DRTS_PLAFK,DRTS_PLAFK,6.55,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559305,DRTS_PLAFK,DRTS_PLAFK,6.54,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559305,DRTS_PLAFK,DRTS_PLAFK,7.48,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559305,DRTS_PLAFK,DRTS_PLAFK,7.40,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559305,DRTS_PLAFK,DRTS_PLAFK,8.34,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559305,DRTS_PLAFK,DRTS_PLAFK,6.33,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559305,DRTS_PLAFK,DRTS_PLAFK,8.01,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559306,DRTS_PLAFK,DRTS_PLAFK,7.00,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559306,DRTS_PLAFK,DRTS_PLAFK,7.92,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559306,DRTS_PLAFK,DRTS_PLAFK,7.80,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559306,DRTS_PLAFK,DRTS_PLAFK,8.62,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559306,DRTS_PLAFK,DRTS_PLAFK,5.49,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559306,DRTS_PLAFK,DRTS_PLAFK,6.32,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559306,DRTS_PLAFK,DRTS_PLAFK,6.31,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559306,DRTS_PLAFK,DRTS_PLAFK,8.26,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559306,DRTS_PLAFK,DRTS_PLAFK,6.29,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559306,DRTS_PLAFK,DRTS_PLAFK,7.22,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559307,DRTS_PLAFK,DRTS_PLAFK,7.00,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
