smiles	nubbe_id
O=c1c2c(O)cccc2oc2c(O)cccc12	NuBBE_1708
O=c1c2c(O)cccc2oc2ccc(O)cc12	NuBBE_1709
C[C@@H]1[C@H](O[Si](C)(C(C)(C)C)C)CC[C@H](CCCCCCCCCCCCC(=O)C)N1	NuBBE_170
O=c1c2c(O)cccc2oc2cc(O)ccc12	NuBBE_1710
COc1c2ccccc2[nH]c(=O)c1	NuBBE_1711
O=c1c2c(ccc(O)c2)oc2ccccc12	NuBBE_1712
O=c1c2c(O)cccc2oc2ccc(OC)cc12	NuBBE_1713
O=c1c2c(oc3ccccc13)ccc1c2OCO1	NuBBE_1714
COc1c(O)ccc2oc3ccccc3c(=O)c12	NuBBE_1715
O=c1c2c(OC)c(O)ccc2oc2cccc(O)c12	NuBBE_1716
C[C@]12[C@H]3[C@@H]([C@H](C(=O)OC)c4c(C3)occ4)[C@H]([C@@H]([C@H]1C(C)(C)CCC2)O)O	NuBBE_1717
O(C(=O)C)[C@@H]1[C@@H]2[C@@H]([C@@]3([C@@H]([C@H]1OC(=O)C)C(C)(C)CCC3)C)Cc1c([C@H]2C(=O)OC)cco1	NuBBE_1718
C[C@]12[C@H]3[C@@H]([C@H](C(=O)OC)c4c(C3)occ4)[C@H]([C@@H]([C@H]1C(C)(C)CCC2)OC(=O)C)O	NuBBE_1719
C[C@@H]1[C@H](O)CC[C@H](CCCCCCCCCCCC[C@@H](O)C)N1	NuBBE_171
O(C)c1c2c(c3c(c1)OC(C=C3)(C)C)oc1c(c2=O)cc(c(c1)O)O	NuBBE_1720
C[C@]12[C@@H]([C@@H](OC(=O)C)[C@@H]([C@@H]3[C@H]1Cc1c([C@]3(C)O)cco1)OC(=O)C)[C@](C(=O)OC)(C)CCC2	NuBBE_1721
C[C@]12[C@H]3[C@@H]([C@H](C(=O)OC)c4c(C3)occ4)[C@H]([C@@H]([C@H]1C(C)(C)CCC2)O)OC(=O)C	NuBBE_1722
O(C)c1c2c(c3c(c1)OC(C=C3)(C)C)oc1c(c2=O)cc(c(c1)OC(=O)C)OC(=O)C	NuBBE_1723
O(C)c1c2c(c3c(c1)OC(C=C3)(C)C)oc1c(c2=O)cc(c(c1)OC)OC	NuBBE_1724
C[C@@]12[C@H]([C@@]3(C)[C@H](CC1)C(C)(C)[C@H](CC3)O)CC[C@H]1[C@]2(C)CC[C@@H]1[C@@]1(C)OC(=O)CC1	NuBBE_1725
C[C@@]12[C@H]([C@@]3(C)[C@H](CC1)C(C)(C)[C@@H](CC3)OC(=O)C)CC[C@H]1[C@]2(C)CC[C@@H]1[C@@]1(C)OC(=O)CC1	NuBBE_1726
C[C@@]12[C@]3(C)[C@@H]([C@H](CC3)[C@@]3(C)O[C@@H](CC3)C(C)(C)O)CC[C@H]1[C@@]1(C)[C@H](CC2)C(C)(C)/C(=N/Nc2c(N(=O)=O)cc(cc2)N(=O)=O)/CC1	NuBBE_1727
C[C@@]12[C@H]([C@@]3(C)[C@H](CC1)C(C)(C)/C(=N/O)/CC3)CC[C@H]1[C@]2(C)CC[C@@H]1[C@@]1(C)O[C@@H](CC1)C(C)(C)O	NuBBE_1728
C[C@@]12[C@H]([C@@]3(C)[C@H](CC1)C(C)(C)[C@@H](CC3)OC(=O)C)CC[C@H]1[C@]2(C)CC[C@@H]1[C@@]1(C)O[C@@H](CC1)C(OC(=O)C)(C)C	NuBBE_1729
C[C@@H]1[C@H](OC(=O)OC(C)(C)C)CC[C@H](CCCCCCCCCCCCC(=O)C)N1C(=O)c1ccccc1	NuBBE_172
C[C@@]12[C@H]([C@@]3(C)[C@H](CC1)C(C)(C)[C@@H](CC3)OC(=O)C)CC[C@H]1[C@]2(C)CC[C@@H]1[C@@]1(C)O[C@@H](CC1)C(C)(C)O	NuBBE_1730
C[C@@]12[C@H]([C@@]3(C)[C@H](CC1)C(C)(C)C(=O)CC3)CC[C@H]1[C@]2(C)CC[C@@H]1[C@@]1(C)OC(=O)CC1	NuBBE_1731
C(CC=C(C)C)[C@]1(C)[C@H]2C[C@@H]1CC=C2C	NuBBE_1732
C(=C1CC/C(=C\CC/C(=C/C1)/C)/C)(C)C	NuBBE_1733
CC1(C)[C@@H]2CC(=CC[C@@H]12)C	NuBBE_1734
CC1(C)C/C=C(\C)/CC/C=C(\C/C=C/1)/C	NuBBE_1735
O(CCC)c1c(O)cccc1	NuBBE_1736
C(C)(C)[C@@]12[C@@H](C1)C(=C)CC2	NuBBE_1737
C(C)(C)[C@@]12[C@@H](C1)C(=CC2)C	NuBBE_1738
C(C)(C)[C@]12[C@@H](O1)[C@H]1[C@@](CC2)(O1)C	NuBBE_1739
O[C@H]1[C@@H](C)N[C@@H](CCCCCCCCCCCC/C(=N/O)/C)CC1	NuBBE_173
C(=C1CCC(=CC1)C)(C)C	NuBBE_1740
C(C)(C)[C@]1(O)CCC(=CC1)C	NuBBE_1741
C(C)(C)[C@@]12CC[C@@](C=C1)(OO2)C	NuBBE_1742
C(=C\C/C=C(/C=C)\C)(/CCC=C(C)C)\C	NuBBE_1743
O(C)c1c(OC)cc(cc1OC)CC=C	NuBBE_1744
C[C@]12OC(C)(C)[C@H](CC1)CC2	NuBBE_1745
CC1(C)[C@H]2C[C@@H]1CCC2=C	NuBBE_1746
C(=C)(CCC=C(C)C)C=C	NuBBE_1747
CC(c1ccc(C)cc1)C	NuBBE_1749
C[C@@H]1[C@H](OC(=O)OC(C)(C)C)CC[C@H](CCCCCCCCCCCCC(=O)C)N1S(=O)(=O)C	NuBBE_174
C(C)(C)C1=CCC(=CC1)C	NuBBE_1750
C(C)(C)[C@@H]1CC=C(C=C1)C	NuBBE_1751
C(C)(C)(O)[C@@H]1CCC(=CC1)C	NuBBE_1752
O(C)c1cc(CC=C)ccc1O	NuBBE_1753
C[C@@H]1C2=C([C@H](CCC(=C(C)C)C2)C)CC1	NuBBE_1754
CC1(C)[C@H]2C[C@@H]1CC=C2C	NuBBE_1755
COc1ccc(CC=C)cc1	NuBBE_1756
C(=O)(OC)[C@]12[C@@H]3[N@@](C[C@H](C1)C[C@@H]3CC)CCc1c2[nH]c2c1cccc2	NuBBE_1757
C(=O)(OC)[C@]12[C@]3(Nc4c(C3=O)cccc4)CC[N@@]3[C@H]1[C@@H](CC)C[C@H](C2)C3	NuBBE_1758
C/C(=C\Cc1cc(C(=O)OC)cc(CC=C(C)C)c1O)/CCC=C(C)C	NuBBE_1759
O=C1[C@@H](C)N[C@@H](CCCCCCCCCCCCC(=O)C)CC1	NuBBE_175
O=C(OC)c1cc(CC=C(C)C)c2O[C@@H](Cc2c1)[C@@](C)(O)CCC=C(C)C	NuBBE_1760
O(C)c1c2c(cc(c1OC)CC=C)OCO2	NuBBE_1761
CO[C@]12[C@@H](c3ccc4OCOc4c3)[C@H](C)[C@](CC=C)(CC(=O)[C@@H]1O)[C@H]2O	NuBBE_1762
C(C=C)[C@]12C(=C(OC)C(=O)[C@@H](C1)OC)O[C@H]([C@@H]2C)c1cc2c(cc1)OCO2	NuBBE_1763
CO[C@]12[C@@H](c3ccc4OCOc4c3)[C@H](C)[C@](CC=C)(C[C@@H](OC)[C@@H]1O)[C@H]2O	NuBBE_1764
O[C@@H]1[C@H]2[C@H](c3c(CO2)cc(c(c3)O)O)Oc2c1ccc(c2)OC	NuBBE_1765
O(C)[C@H]1[C@H]2[C@H](c3c(CO2)c2c(cc3)OCO2)Oc2c1ccc(c2)O	NuBBE_1766
Oc1c2c(cc(c1O)OC)ccc(=O)o2	NuBBE_1767
O[C@H]1[C@@H]2[C@@H](c3c(CO2)cc(c(c3)O)O)Oc2c1ccc(c2)O	NuBBE_1768
O[C@H]1[C@@H]2[C@@H](c3c(CO2)c(O)c(cc3)O)Oc2c1ccc(c2)O	NuBBE_1769
C[C@@H]1[C@@H](O)CC[C@H](CCCCCCCCCCCC[C@@H](O)C)N1	NuBBE_176
C(=O)(C1=Cc2c(CO1)cc(c(c2)O)O)c1c(O)cc(cc1)O	NuBBE_1770
O=C1[C@H]2[C@H](c3c(CO2)c(O)c(cc3)O)Oc2c1ccc(c2)O	NuBBE_1771
c1c(C(=O)C2=Cc3ccc(c(c3CO2)O)O)c(cc(c1)O)O	NuBBE_1772
C[C@]12[C@@H]([C@H]([C@H](OC(=O)C(C)C)[C@@]3(C)C1=CC[C@H]3C1=C[C@H](OC(=O)C)OC1=O)OC(=O)C)[C@@]1(C(=C(OC(=O)C)C2=O)[C@](C)(C(=O)C=C1)C(=O)OC)C	NuBBE_1773
C([C@@H](CCCC)O)C(C)C	NuBBE_1774
C([C@H](CCCC)O)C(C)C	NuBBE_1775
O(C)c1c2c(O[C@@H](CC2)c2cc(O)c(cc2)O)cc(c1)OC	NuBBE_1776
Oc1c([C@H]2Oc3c(CC2)ccc(c3)OC)cc2c(c1)OCO2	NuBBE_1777
Oc1c2[C@@H](O[C@@H](C)C(=O)c2cc2cc(O)cc(O[C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)c12)C	NuBBE_1778
C(C[C@H]1CC(=CC(=O)O1)OC)c1cc(OC)c(cc1)OC	NuBBE_1779
O=c1cc(oc2c1ccc(OC)c2)c1ccc(cc1)OC	NuBBE_177
C(C[C@H]1CC(=CC(=O)O1)OC)c1cc2c(cc1)OCO2	NuBBE_1780
C(Cc1ccc(cc1)OC)[C@H]1CC(=CC(=O)O1)OC	NuBBE_1781
C(Cc1ccccc1)[C@H]1CC(=CC(=O)O1)OC	NuBBE_1782
O(C)c1cc(oc(=O)c1)c1cccnc1	NuBBE_1783
O=C1C(=CC(=O)C(=C1)OC)[C@H]1Cc2c(OC1)cc(cc2)O	NuBBE_1784
C(=O)(C)N1[C@H]2[C@]3(c4c1cc(cc4)OC)[C@@H]1[N@@](CC3)CC3=CCO[C@H]([C@@H]2[C@H]3C1)O	NuBBE_1785
C(=O)(C)N1[C@@H]2[C@@]3(c4c1cccc4)[C@H]1[N@](CC3)CC3=CCO[C@H]([C@H]2[C@@H]3C1)O	NuBBE_1786
O=c1c2c(oc(c1O)c1cc(OC)c(cc1)O)cc(cc2O)O	NuBBE_1787
Oc1c(c2c(c(c1)O)c(=O)c(c(o2)c1cc(O)c(cc1)O)OC)c1c(ccc(c1O)O)c1c(OC)c(=O)c2c(o1)cc(cc2O)O	NuBBE_1788
C([C@H](CO)O)[C@H]1C[C@H](OC1=O)CCCCCCCCC=C	NuBBE_1789
O=c1cc(c2ccc(OC)c(OC)c2)oc2c1ccc(c2)OC	NuBBE_178
C([C@H](CO)O)[C@H]1C[C@H](OC1=O)CCCCCCCCC#C	NuBBE_1790
O=C1[C@@H](CC(=O)O)C[C@H](CCCCCCCCC=C)O1	NuBBE_1791
O=C1[C@@H](CC(=O)OC)C[C@H](CCCCCCCCC=C)O1	NuBBE_1792
O=C1O[C@H](C[C@@H]1C[C@@H](CO)O)CCCCCCCCCC	NuBBE_1793
C=CCCCCCCCC[C@H]1C[C@H](C[C@@H](OC(=O)C)COC(=O)C)C(=O)O1	NuBBE_1794
C#CCCCCCCCC[C@H]1C[C@H](C[C@@H](OC(=O)C)COC(=O)C)C(=O)O1	NuBBE_1795
O=C1O[C@H](C[C@@H]1C[C@@H](OC(=O)C)COC(=O)C)CCCCCCCCCC	NuBBE_1796
O=C1O[C@H](C[C@@H]1C[C@@H](O[Si](C)(C)C)CO[Si](C)(C)C)CCCCCCCCC=C	NuBBE_1797
O=C1O[C@H](C[C@@H]1C[C@@H](O[Si](C)(C)C)CO[Si](C)(C)C)CCCCCCCCC#C	NuBBE_1798
O=C1O[C@H](C[C@@H]1C[C@@H](OC(C)C)COC(C)C)CCCCCCCCC=C	NuBBE_1799
O=c1cc(c2ccc(OC)c(O)c2)oc2c1ccc(c2)OC	NuBBE_179
Oc1c(C)nc(CCCCCCC(=O)CCCCCO)cc1	NuBBE_17
O=C1O[C@H](C[C@@H]1C[C@@H](OC(C)C)COC(C)C)CCCCCCCCC#C	NuBBE_1800
O=C1O[C@H](C[C@@H]1C[C@@H](OC(C)C)COC(C)C)CCCCCCCCCC	NuBBE_1801
O=C1O[C@H](C[C@@H]1C[C@@H](OC)COC)CCCCCCCCC=C	NuBBE_1802
O=C1O[C@H](C[C@@H]1C[C@@H](O)COC)CCCCCCCCC=C	NuBBE_1803
CCCCCCCCCC[C@H]1C[C@H](CC=O)C(=O)O1	NuBBE_1804
CCCCCCCCCC[C@H]1C[C@H](CCO)C(=O)O1	NuBBE_1805
OC[C@@H](O)C[C@@H](C[C@@H](CCCCCCCCC=C)O)CO	NuBBE_1806
OC[C@@H](O)C[C@@H](C[C@@H](CCCCCCCCC#C)O)CO	NuBBE_1807
CCC[C@@H](C)CCCCCCCCCCC=C	NuBBE_1808
CCC[C@@H](C)CCCCCCCCCCCC	NuBBE_1809
Oc1cc2c(c(=O)cc(c3ccc(OC)c(O)c3)o2)cc1	NuBBE_180
COOCCCCCCCCCOOC	NuBBE_1810
COOCCCCCCCCCCOOC	NuBBE_1811
C(=C\CO)/c1cc2c(cc1)OCO2	NuBBE_1812
CC(=CCc1c(OC)cc(/C=C/c2ccccc2)cc1OC)C	NuBBE_1813
O=C1c2ccc(OC(=O)C)cc2O[C@@H]2[C@H]1OCc1c2ccc(OC(=O)C)c1OC(=O)C	NuBBE_1814
O=C1c2ccc(OC)cc2O[C@@H]2[C@H]1OCc1c2ccc(OC)c1OC	NuBBE_1815
Oc1cc(OC)ccc1C(=O)C1=Cc2c(cc(OC)c(OC)c2)CO1	NuBBE_1816
O=C(C1=Cc2c(cc(OC)c(OC)c2)CO1)c1ccc(OC)cc1OC	NuBBE_1817
Oc1c2c(cc(c1C(=O)C)C)cc(cc2O)O	NuBBE_1818
Oc1cc(O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)c2c(O)c(c(cc2c1)C)C(=O)C	NuBBE_1819
O=c1cc(oc2c1ccc(O)c2)c1ccc(cc1)O	NuBBE_181
O=C(c1c(cc2cc(cc(O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)c2c1OC(=O)C)OC(=O)C)C)C	NuBBE_1820
O(C(=O)C)c1c2c(cc3c1[C@H](C)O[C@H](C3=O)C)cc(cc2O[C@H]1[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@@H]([C@@H](O1)COC(=O)C)OC(=O)C)OC(=O)C	NuBBE_1821
O=C(C)c1c(C)cc2cc(OC(=O)C)cc(OC(=O)C)c2c1OC(=O)C	NuBBE_1822
O[C@H]1[C@@H](O)[C@@H](O)[C@H](Oc2cc(O)cc3cc4[C@H](O)[C@@H](C)O[C@@H](C)c4c(O)c23)O[C@@H]1CO	NuBBE_1823
O=C1C[C@@](Oc2c1c(O)c(CC=C(C)C)c(O)c2)(C)c1ccccc1	NuBBE_1824
O=C1C[C@@](Oc2c1c(O)c(CC=C(C)C)c(OC)c2)(C)c1ccccc1	NuBBE_1825
C[C@H]1[C@@H](CC[C@]2(CC[C@]3(C4=CC[C@H]5C(C)(C(=O)CC[C@@]5([C@@H]4CC[C@]3([C@@]12C)C)C)C)C)C)C	NuBBE_1826
C[C@H]1[C@@H](CC[C@]2(CC[C@]3(C4=CC[C@H]5C(C)(C(=O)CC[C@@]5([C@@H]4CC[C@]3([C@@H]12)C)C)C)C)C(=O)O)C	NuBBE_1827
O=C(OCc1ccccc1)c1ccccc1	NuBBE_1828
O=C(OCc1ccccc1)c1ccccc1O	NuBBE_1829
Oc1cc(C)c2O[C@@](CC/C=C(\C)/CC/C=C(\C(=O)O)/CCC=C(C)C)(C)C=Cc2c1	NuBBE_182
O=C1C=C2O[C@@H](c3cc4c(cc3)OCO4)[C@H]([C@@]2(C=C1OC)CC=C)C	NuBBE_1830
C[C@@H]1[C@H](Oc2cc(OCC=C)c(OC)cc12)c1cc2OCOc2cc1	NuBBE_1831
Oc1c(OC)cc2c(oc(c3cc4c(cc3)OCO4)c2C)c1CC=C	NuBBE_1832
C[C@@H]1O[C@H](C)[C@@H](O)c2c1c(OC(=O)C)c1c(O[C@H]3[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@@H](COC(=O)C)O3)cc(OC(=O)C)cc1c2	NuBBE_1833
C[C@H]1C2=C[C@@](C(=O)C=C2O[C@@H]1c1cc(OC)c(c(c1)OC)OC)(CC=C)OC	NuBBE_1834
C[C@@H]1[C@H](Oc2c1cc(c(c2)OCC=C)OC)c1cc(OC)c(c(c1)OC)OC	NuBBE_1835
O(C)c1c2c([C@H]([C@@H](O2)c2cc(OC)c(c(c2)OC)OC)C)cc(c1)/C=C/C	NuBBE_1836
C(C=C)c1c2c(c(c(o2)c2cc(OC)c(c(c2)OC)OC)C)cc(c1O)OC	NuBBE_1837
O(C)[C@@]12C(=CC(=O)C(=C1)CC=C)O[C@@H]([C@H]2C)c1cc(OC)c(c(c1)OC)OC	NuBBE_1838
CO[C@@]12C(=CC(=O)C(=C2)CC=C)O[C@H](c2cc(OC)c(OC)c(OC)c2)[C@H]1C	NuBBE_1839
C/C(=C\CC1=CC(=O)C=C(C)C1=O)/CC/C=C(/CC/C=C(\C(=O)O)/CCC=C(C)C)\C	NuBBE_183
Oc1cc2c(C[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc1CC=C	NuBBE_1840
O(C)[C@@]12C(=CC(=O)C(=C1)CC=C)O[C@H]([C@H]2C)c1cc(OC)c(c(c1)OC)OC	NuBBE_1841
C[C@@]12[C@@H]3[C@](O)(C(=O)C[C@H]1C(C)(C)CCC2)C[C@](CC3)(C=C)C	NuBBE_1842
Oc1c(CCCc2cc3OCOc3cc2)ccc(O)c1	NuBBE_1844
Oc1c(CCCc2cc3OCOc3cc2OC)ccc(O)c1C	NuBBE_1845
Oc1c(C(=O)/C=C/c2cc(OC)c(O)cc2)ccc(O)c1	NuBBE_1846
Oc1c(C(=O)/C=C/c2cc(OC)c(OC)cc2)ccc(O)c1	NuBBE_1847
Oc1c(C(=O)CCc2cc(OC)c(O)cc2)ccc(O)c1	NuBBE_1848
C=CC[C@@]12C(=CC(=O)C(=C2)OC)O[C@H](c2cc3c(OCO3)cc2)[C@H]1C	NuBBE_1849
C/C(=C\CCC(=O)C)/CC/C=C(\C(=O)O)/CCC=C(C)C	NuBBE_184
C[C@H]1C2=C[C@](C(=O)C=C2O[C@@H]1c1cc2c(cc1)OCO2)(CC=C)OC	NuBBE_1850
C=CCc1c2c([C@H](C)[C@@H](c3cc4c(OCO4)cc3)O2)cc(OC)c1O	NuBBE_1851
C=CCc1c2c([C@H](C)[C@H](c3ccc4OCOc4c3)O2)cc(OC)c1O	NuBBE_1852
CNCCc1c[nH]c2c1cccc2	NuBBE_1853
COc1ccc2[nH]c3CN(C)CCc3c2c1	NuBBE_1854
Oc1cc(/C=C/c2cc(O)c(O)cc2)cc(O)c1	NuBBE_1855
Oc1ccc(cc1)CC[C@@H]1O[C@@H](CCC1)c1ccc(OC)cc1	NuBBE_1856
Oc1ccc(cc1)CC[C@H]1O[C@H](CCC1)c1ccc(O)cc1	NuBBE_1857
Oc1ccc(cc1)CCCC[C@@H](O)CCc1ccc(O)cc1	NuBBE_1858
Oc1ccc(cc1)CC[C@H]1O[C@H](CCC1)c1ccc(OC)cc1	NuBBE_1859
OC(=O)CCCCCCCCCCCCCCCCc1cc2OCOc2cc1	NuBBE_185
Oc1ccc(cc1)CC[C@@H]1O[C@@H](CCC1)c1ccc(O)cc1	NuBBE_1860
Oc1ccc(cc1)CCCC[C@H](O)CCc1ccc(O)cc1	NuBBE_1861
O[C@@H](CCc1ccc(cc1)OC)CCCCc1ccc(cc1)OC	NuBBE_1862
COc1ccc(cc1)[C@@H]1CCC[C@@H](O1)CCc1ccc(cc1)OC	NuBBE_1863
COc1c(c2cc(O)c(OC)cc2O)oc2c(c(O)cc(OC)c2)c1=O	NuBBE_1864
O(C)c1c(oc2c(c1=O)c(O)cc(c2)OC)c1cc(O)c(cc1)OC	NuBBE_1865
CO[C@@H]1[C@H]([C@H]([C@H](O)[C@H](O)[C@H]1O)O)O	NuBBE_1866
COc1c2c(oc(c3c(cc(OC)c(O)c3)O)c(OC)c2=O)cc(OC)c1OC	NuBBE_1867
COc1c(c2cc(O)c(OC)cc2O)oc2c(c(OC)cc(OC)c2)c1=O	NuBBE_1868
COc1c(c2ccc(OC)c(O)c2O)oc2c(c(O)c(O)c(OC)c2)c1=O	NuBBE_1869
O=C(O)CCCCCCCCCCCCCCCCCCc1cc2OCOc2cc1	NuBBE_186
COc1c(c2cc(O)c(OC)c(OC)c2)oc2c(c(O)c(O)c(OC)c2)c1=O	NuBBE_1870
COc1c(OC)c(OC)cc2oc(c3cc(O)c(OC)c(OC)c3)c(OC)c(=O)c12	NuBBE_1871
COc1c(c2ccc(OC)c(O)c2O)oc2c(c(O)cc(OC)c2)c1=O	NuBBE_1872
O=c1c2c(c(OC)c(cc2oc(c2c(O)cc(c(O)c2)OC)c1OC)OC)O	NuBBE_1873
O=c1c2c(c(O)c(cc2oc(c2ccc(c(O)c2)OC)c1OC)OC)O	NuBBE_1874
O=c1c2c(c(OC)c(cc2oc(c2ccc(c(OC)c2OC)OC)c1OC)OC)OC	NuBBE_1875
O=c1c2c(c(OC(=O)C)c(cc2oc(c2ccc(c(OC(=O)C)c2OC(=O)C)OC)c1OC)OC)OC(=O)C	NuBBE_1876
O=c1c2c(c(O)c(cc2oc(c2c(Oc3ccccc3)c(Oc3ccccc3)c(cc2)OC)c1OC)OC)O	NuBBE_1877
O=c1c2c(c(OC)c(cc2oc(c2ccc(c(OC)c2OC)OC)c1OC)OC)O	NuBBE_1878
O=c1c2c(c(OC)c(cc2oc(c2ccc(c(OC)c2OC)OC)c1OC)OC)OC(=O)C	NuBBE_1879
OC(=O)CCCCCCCCCCCCCCCCCCCCc1cc2OCOc2cc1	NuBBE_187
O=c1c2c(c(OCC)c(cc2oc(c2ccc(c(OCC)c2OCC)OC)c1OC)OC)OCC	NuBBE_1880
O=c1c2c(c(OC)c(cc2oc(c2cc(OC(=O)C)c(cc2OC(=O)C)OC)c1OC)OC)OC	NuBBE_1881
O=c1c2c(c(OC)c(cc2oc(c2cc(OC(=O)C)c(cc2OC(=O)C)OC)c1OC)OC)OC(=O)C	NuBBE_1882
O=c1c2c(c(OC)c(cc2oc(c2cc(OC)c(cc2OC)OC)c1OC)OC)OC	NuBBE_1883
O=c1c2c(c(OC)c(cc2oc(c2cc(OCC)c(cc2OCC)OC)c1OC)OC)OC	NuBBE_1884
O=c1c2c(OC(=O)C)c(OC(=O)C)c(OC)cc2oc(c2cc(OC)c(OC)c(OC(=O)C)c2)c1OC	NuBBE_1885
O=c1c2c(c(OC(=O)C)c(cc2oc(c2cc(OC(=O)C)c(c(OC)c2)OC)c1OC)OC)OC	NuBBE_1886
O=c1c2c(cc(cc2oc(c2ccc(c(OC(=O)C)c2OC(=O)C)OC)c1OC)OC)OC(=O)C	NuBBE_1887
O=c1c2c(OC)cc(OC)cc2oc(c2cc(OC)c(OC)cc2OC)c1OC	NuBBE_1888
O=c1c2c(cc(cc2oc(c2cc(OC(=O)C)c(cc2OC(=O)C)OC)c1OC)OC)OC	NuBBE_1889
C[C@H]1[C@H](C)[C@@H](c2ccc(O)c(OC)c2)c2cc(O)c(OC)cc2C1	NuBBE_188
O=c1c2c(OC(=O)C)cc(cc2oc(c2cc(OC(=O)C)c(cc2OC(=O)C)OC)c1OC)OC	NuBBE_1890
CC1(C)C=Cc2c3c([C@@H]4[C@@H](c5c(cc6OCOc6c5)O4)CO3)ccc2O1	NuBBE_1891
O=c1c2cc(OC)c(OC)cc2occ1c1ccc(OC)c(OC)c1	NuBBE_1892
COc1c(c2coc3cc(OC)c(OC)cc3c2=O)cc2c(OCO2)c1	NuBBE_1893
COc1c(OC)c(OC)ccc1c1coc2cc(OC)c(OC)cc2c1=O	NuBBE_1894
COc1c([C@H]2C(=O)c3cc(OC)c(OC)cc3OC2)ccc(OC)c1OC	NuBBE_1895
COCc1ccc(C)c2C[C@H](C(C)(O)C)[C@@H](O)C(=O)c12	NuBBE_1896
CC(O)([C@@H]1[C@H](C(=O)c2c(c(CO)ccc2COC)C1)O)C	NuBBE_1897
O=Cc1ccc(C)c2c1c(O)c(O)c(C(C)C)c2	NuBBE_1898
O[C@H]1[C@@H]2c3c(C(=O)O2)ccc(C)c3C=C1C(C)(O)C	NuBBE_1899
O[C@H]1[C@H](C(C)([C@H]2[C@](C1)(C)[C@H]1[C@]3(CC2)C[C@@](C)(O)[C@@H](CC1)C3)C)O	NuBBE_189
O=C(N1CCC=CC1=O)/C=C\c1cc(OC)c(OC)c(OC)c1	NuBBE_18
O=C1c2c(COC)ccc(C)c2C[C@H](C(C)(C)OC(=O)C)[C@H]1OC(=O)C	NuBBE_1900
COCc1c2c(C[C@H](C(C)(C)OC(=O)C)CC2=O)c(C)cc1	NuBBE_1901
C(C)(C)C1=CC=C(CC1)C	NuBBE_1902
CO[C@H]1[C@@H]2c3c(c(C)ccc3C(=O)O2)C=C1C(C)(O)C	NuBBE_1903
O=C(C)O[C@H]1[C@@H]2c3c(c(C)ccc3C(=O)O2)C=C1C(C)(O)C	NuBBE_1904
O=C(C)OCc1ccc(COC)c2c1C[C@H](C(C)(C)OC(=O)C)[C@@H](OC(=O)C)C2=O	NuBBE_1905
C(CCCCCCCCCCC)CCCCCC(=O)O	NuBBE_1906
C(CCCCCC)CCC(=O)C	NuBBE_1907
O=c1c(c2ccc(OC)cc2)coc2cc(O)ccc12	NuBBE_1908
COc1c2c(c(=O)c3ccccc3o2)cc(OC)c1O	NuBBE_1909
CC1(C(=O)CC[C@@]2([C@@H]1CC[C@]1([C@@H]2CC=C2[C@]1(CC[C@@]1([C@@H]2[C@H]([C@H](CC1)C)C)C)C)C)C)C	NuBBE_190
O=c1c2c(oc3c1cccc3)c(O)c1c(OCO1)c2	NuBBE_1910
COc1c2OCOc2cc2c1oc1ccccc1c2=O	NuBBE_1911
O=c1c2cc(OC)c(OC)c(O)c2oc2ccccc12	NuBBE_1912
COc1c(O)c(O)cc2oc3ccc(OC)c(O)c3c(=O)c12	NuBBE_1913
C(=C)(C)[C@@H]1CCC(=CC1)C	NuBBE_1914
C[C@@]12C(C)(C)[C@H]3C[C@@H]1[C@@H]2C3	NuBBE_1915
C(CCCCCCCC)CCC(=O)C	NuBBE_1916
C[C@]12[C@H]3C(=C[C@](CC3)(C=C)C)CC[C@H]1C(C)(C)CCC2	NuBBE_1917
C(=O)(CCCCCCCCCCC)OC=C	NuBBE_1918
C[C@@H]1C2=C(CC1)[C@@H](C)CC[C@H](C2)C(=C)C	NuBBE_1919
CC1([C@H](CC[C@@]2([C@@H]1CC[C@]1([C@H]2CC=C2[C@]1(CC[C@@]1([C@@H]2[C@H]([C@@H](CC1)C)C)C(=O)O)C)C)C)O)C	NuBBE_191
CC1(C)[C@H]2C[C@@H]1C=C[C@H]2C	NuBBE_1920
C(=C\CC=C(C)C)(/C=C)\C	NuBBE_1921
C[C@@]12[C@H](C(=C)CCC1)C[C@H](C(=C)C)CC2	NuBBE_1922
CC([C@H]1[C@H]2C(=C(C)CC1)CCC(=C2)C)C	NuBBE_1923
O=C1C=C2[C@](CC=C)(C=C1OC)[C@@H]([C@H](O2)c1ccccc1)C	NuBBE_1924
C[C@]12[C@@H](CC(=O)C3=C1CC[C@](C)(C=C)C3)C(C)(C)CCC2	NuBBE_1925
C[C@]12[C@@H](CC(=O)C3=C[C@@](C)(C=C)CC[C@H]13)C(C)(C)CCC2	NuBBE_1926
C[C@]12[C@@H](C(=CCC1)C)C[C@@H](C(=C)C)CC2	NuBBE_1927
CC1(C)[C@H]2[C@@H]3[C@@](C(=C)[C@H]2CC3)(CCC1)C	NuBBE_1928
